game_length,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players
1.564996478,-0.471151006,-1.328410988,-0.736637418,-1.553678867,-1.186623286
1.564996478,1.595559277,-1.328410988,-0.736637418,-1.552888418,-1.165878891
1.564996478,-0.542416878,0.445355015,0.173684235,0.31176663,0.45218392
1.564996478,-0.471151006,0.223634265,0.173684235,0.065029996,-0.792479781
1.564996478,-0.328619262,1.997400267,0.173684235,1.862007491,1.261215326
-0.200960067,-0.542416878,-0.219807236,-0.736637418,-0.404349269,-0.294614301
-0.200960067,-0.471151006,-1.106690237,-0.736637418,-1.318234912,-1.477044817
-0.200960067,0.241507712,0.223634265,0.173684235,-0.046628983,-0.253125511
-0.200960067,-0.542416878,0.667075765,0.173684235,0.458687049,1.261215326
-0.200960067,-0.471151006,-0.219807236,-0.736637418,-0.409091,-0.398336276
-0.200960067,-0.328619262,-0.884969487,-0.736637418,-1.087735477,-0.730246596
-0.200960067,-0.399885134,1.332238016,1.994327541,1.008213789,1.530892461
-0.200960067,-0.328619262,1.332238016,1.084005888,1.000903702,1.198982141
-0.322155471,-0.542416878,-1.106690237,-0.736637418,-0.819892749,-0.979179336
-0.322155471,0.811634687,0.445355015,-0.736637418,0.948207107,0.389950735
-0.322155471,-0.542416878,-0.219807236,-0.736637418,0.16362995,-0.543547041
-0.322155471,-0.471151006,0.445355015,0.173684235,0.871549457,0.887816216
-0.322155471,0.740368815,-0.219807236,0.173684235,0.159283203,0.28622876
-0.322155471,-0.114821647,0.445355015,1.084005888,0.948207107,1.053771376
-0.322155471,-0.186087519,-0.884969487,0.173684235,-0.548526961,-1.186623286
-0.322155471,-0.542416878,-1.106690237,-0.736637418,-0.831576076,-1.145134496
-0.112473218,-0.471151006,1.110517266,1.084005888,1.05202518,2.671834187
-0.112473218,-0.471151006,-0.884969487,-0.736637418,-0.735103254,-0.730246596
-0.112473218,-0.471151006,-1.106690237,-0.736637418,-1.044902875,-0.958434941
-0.112473218,0.241507712,0.445355015,0.173684235,0.487849364,0.16176239
-0.112473218,-0.399885134,1.110517266,1.084005888,1.05202518,0.887816216
-0.112473218,-0.399885134,-0.219807236,0.173684235,-0.133355343,0.1202736
-0.112473218,-0.471151006,-1.328410988,-0.736637418,-1.254019245,-1.456300422
-0.112473218,0.241507712,-1.993573239,-0.736637418,-2.03562969,-1.663744372
-0.627184983,-0.471151006,-0.441527986,-0.736637418,-0.352847259,-0.875457361
-0.627184983,-0.542416878,0.667075765,0.173684235,0.762356717,0.74260545
-0.627184983,0.241507712,-1.106690237,-0.736637418,-0.977855851,-1.082901311
-0.627184983,-0.542416878,0.445355015,-0.736637418,0.532889538,0.20325118
-0.627184983,-0.471151006,-1.328410988,-0.736637418,-1.230219556,-1.311089657
-0.627184983,-0.471151006,0.223634265,-0.736637418,0.266414803,0.016551625
-0.627184983,-0.257353391,0.888796516,1.994327541,0.797120093,1.219726536
-0.627184983,1.453027534,0.888796516,0.173684235,0.797120093,0.846327426
-0.272616923,-0.471151006,-1.771852488,-0.736637418,-1.710633315,-1.539278002
-0.272616923,-0.471151006,-1.106690237,-0.736637418,-1.039826854,-0.875457361
-0.272616923,-0.542416878,1.110517266,1.084005888,0.973662356,0.846327426
-0.272616923,1.738091021,1.110517266,1.084005888,0.973662356,1.281959721
-0.272616923,1.738091021,0.667075765,-0.736637418,0.847353339,0.49367271
-0.272616923,-0.542416878,-0.441527986,-0.736637418,-0.411116013,-0.833968571
-0.272616923,-0.471151006,0.223634265,-0.736637418,0.255697741,-0.149403535
-0.272616923,0.241507712,0.445355015,-0.736637418,0.562021507,0.141017995
-0.627986597,-0.114821647,0.667075765,1.084005888,0.777610792,0.49367271
-0.627986597,-0.542416878,-0.441527986,-0.736637418,-0.477965064,-0.668013411
-0.627986597,3.092142586,0.667075765,0.173684235,0.796774241,1.696847621
-0.627986597,-0.542416878,-0.219807236,0.173684235,-0.154358838,-0.336103091
-0.627986597,-0.257353391,-0.219807236,-0.736637418,-0.139146189,-0.585035831
-0.627986597,-0.471151006,-1.106690237,-0.736637418,-1.190896046,-0.999923731
-0.627986597,3.092142586,0.223634265,-0.736637418,0.271071275,-0.12865914
-0.627986597,2.165686252,0.667075765,0.173684235,0.781759083,0.265484365
0.074933128,0.597837072,1.110517266,0.173684235,1.144811649,0.65962787
0.074933128,-0.542416878,-0.884969487,-0.736637418,-0.743873335,-1.124390101
0.074933128,-0.542416878,-0.219807236,-0.736637418,-0.083502149,-0.190892325
0.074933128,0.384039456,-1.328410988,-0.736637418,-1.314789884,-1.394067237
0.074933128,0.811634687,-0.219807236,0.173684235,-0.107609155,-0.419080671
0.074933128,0.312773584,1.110517266,2.904649194,1.144811649,2.236201892
0.074933128,4.303662408,0.445355015,0.173684235,0.55607026,0.306973155
0.074933128,-0.471151006,-0.884969487,-0.736637418,-0.772123816,-0.750990991
-0.173078703,2.165686252,-0.884969487,-0.736637418,-1.095716073,-0.502058251
-0.173078703,0.455305328,1.332238016,2.904649194,1.021840724,2.173968707
-0.173078703,-0.471151006,-1.106690237,-0.736637418,-1.372216167,-1.145134496
-0.173078703,0.17024184,-0.219807236,-0.736637418,-0.433603105,-0.481313856
-0.173078703,-0.471151006,-1.106690237,-0.736637418,-1.345995998,-1.082901311
-0.173078703,-0.399885134,1.332238016,1.994327541,1.021840724,1.530892461
-0.173078703,0.669102943,-0.441527986,-0.736637418,-0.72796272,-0.21163672
-0.173078703,-0.542416878,-0.219807236,-0.736637418,-0.453756903,-0.12865914
0.153351166,-0.399885134,1.110517266,1.994327541,1.183646246,1.385681696
0.153351166,-0.542416878,1.110517266,1.994327541,1.183646246,1.261215326
0.153351166,-0.257353391,-1.106690237,-0.736637418,-0.986817644,-1.269600867
0.153351166,-0.471151006,-0.219807236,-0.736637418,-0.10919487,-0.419080671
0.153351166,0.312773584,0.223634265,-0.736637418,0.345479927,0.1202736
0.153351166,-0.542416878,0.223634265,-0.736637418,0.277702183,0.016551625
0.153351166,-0.186087519,0.667075765,-0.736637418,0.865788476,0.348461945
0.153351166,0.098975969,-1.993573239,-0.736637418,-2.024258497,-1.663744372
1.551913834,-0.257353391,1.332238016,1.084005888,1.452351675,0.5351615
1.551913834,-0.399885134,-0.441527986,-0.736637418,-0.371581043,-0.377591881
1.551913834,0.882900559,-1.328410988,-0.736637418,-1.304083901,-1.352578447
1.551913834,-0.471151006,-0.219807236,0.173684235,-0.117024216,-0.066425955
1.551913834,-0.471151006,0.667075765,-0.736637418,0.789498835,0.5351615
1.551913834,-0.542416878,-0.884969487,-0.736637418,-0.762627832,-0.916946151
1.551913834,-0.043555775,1.775679517,2.904649194,1.876882959,1.945780362
1.551913834,-0.471151006,1.775679517,0.173684235,1.86167031,0.867071821
0.428032213,-0.542416878,0.667075765,-0.736637418,0.679733369,0.57665029
0.428032213,-0.542416878,-0.884969487,-0.736637418,-0.888046691,-0.605780226
0.428032213,-0.186087519,-1.328410988,-0.736637418,-1.445006349,-1.041412521
0.428032213,3.947333048,1.332238016,3.814970847,1.31958323,1.572381251
0.428032213,0.241507712,0.445355015,0.173684235,0.442146869,-0.543547041
0.428032213,-0.471151006,1.332238016,0.173684235,1.31958323,0.991538191
0.428032213,-0.542416878,0.667075765,-0.736637418,0.715494319,1.116004561
0.428032213,-0.542416878,-0.219807236,-0.736637418,-0.285882603,-0.336103091
0.371033989,-0.399885134,1.775679517,1.994327541,1.291429568,2.360668262
0.371033989,-0.471151006,-0.884969487,-0.736637418,-1.054351172,-0.647269016
0.371033989,-0.471151006,-1.106690237,-0.736637418,-1.298408661,-0.979179336
0.371033989,0.811634687,1.775679517,-0.736637418,1.291429568,1.447914881
0.371033989,-0.471151006,-0.219807236,-0.736637418,-0.462936419,-0.730246596
0.371033989,-0.471151006,0.223634265,0.173684235,-0.069442177,-0.107914745
0.371033989,-0.542416878,0.445355015,1.084005888,0.156458107,0.431439525
0.371033989,-0.328619262,-1.771852488,-0.736637418,-1.991064459,-1.663744372
-0.484480265,-0.471151006,-1.771852488,-0.736637418,-1.717167885,-1.663744372
-0.484480265,-0.043555775,-0.219807236,-0.736637418,-0.119792473,-0.605780226
-0.484480265,2.664547355,0.223634265,0.173684235,0.309065809,-0.12865914
-0.484480265,-0.399885134,0.445355015,1.084005888,0.589750802,0.389950735
-0.484480265,1.880622765,0.667075765,2.904649194,0.867828904,1.800569597
-0.484480265,-0.257353391,-0.884969487,-0.736637418,-0.759633181,-0.315358696
-0.484480265,-0.471151006,-0.219807236,-0.736637418,-0.101616483,-0.17014793
-0.484480265,-0.328619262,0.667075765,-0.736637418,0.867828904,0.804838636
-0.09074599,-0.257353391,1.110517266,0.173684235,1.062786075,1.074515771
-0.09074599,0.027710097,-1.993573239,-0.736637418,-2.118580104,-1.912677112
-0.09074599,-0.399885134,-0.884969487,-0.736637418,-0.793474607,-0.792479781
-0.09074599,-0.399885134,-1.106690237,-0.736637418,-1.083158965,-1.082901311
-0.09074599,-0.328619262,0.445355015,0.173684235,0.476481061,0.5351615
-0.09074599,1.096698174,0.223634265,0.173684235,0.251333172,-0.21163672
-0.09074599,5.016321126,0.667075765,0.173684235,0.753237412,0.32771755
-0.09074599,0.027710097,1.110517266,1.994327541,1.062786075,1.219726536
-0.686986909,-0.186087519,0.667075765,1.084005888,0.771314175,0.49367271
-0.686986909,3.163408458,0.667075765,0.173684235,0.771314175,2.049502337
-0.686986909,-0.471151006,-0.219807236,-0.736637418,-0.077084628,-0.253125511
