game_length,gold_left,last_round,players_eliminated,time_eliminated,total_damage_to_players
2071.439453125,7,35,2,1978.99951171875,115
2071.439453125,0,34,0,1917.4788818359373,117
2071.439453125,0,37,1,2058.26025390625,118
2071.439453125,0,34,0,1917.9295654296875,97
2071.439453125,2,20,0,1103.31494140625,0
2071.439453125,52,37,1,2058.26025390625,179
2071.439453125,2,30,1,1698.8731689453125,76
2361.318359375,0,26,0,1563.2979736328125,26
2361.318359375,1,28,0,1687.7896728515625,62
2361.318359375,0,31,0,1838.603759765625,84
2361.318359375,21,28,0,1688.0399169921875,74
2361.318359375,7,30,1,1776.8897705078125,85
2361.318359375,1,26,0,1564.2994384765625,49
2361.318359375,35,41,4,2348.80126953125,196
2361.318359375,1,41,2,2348.80126953125,238
2282.862548828125,5,33,0,1893.784912109375,101
2282.862548828125,1,34,0,1961.417724609375,126
2282.862548828125,1,34,0,1956.7615966796875,100
2282.862548828125,1,40,3,2264.838134765625,151
2282.862548828125,50,28,0,1643.327392578125,60
2282.862548828125,0,26,0,1501.417724609375,37
2282.862548828125,0,28,0,1639.52197265625,89
2282.862548828125,1,40,4,2269.69482421875,203
1995.1468505859373,0,30,0,1703.5255126953125,78
1995.1468505859373,4,26,0,1484.415771484375,35
1995.1468505859373,0,28,0,1615.7459716796875,56
1995.1468505859373,20,35,3,1982.429443359375,142
1995.1468505859373,1,30,0,1719.747802734375,68
1995.1468505859373,3,35,4,1982.429443359375,191
1995.1468505859373,1,33,1,1871.21533203125,98
1995.1468505859373,0,34,0,1923.2613525390625,101
2126.360107421875,59,37,1,2053.638671875,144
2126.360107421875,25,28,0,1603.9638671875,61
2126.360107421875,3,27,0,1547.0125732421875,38
2126.360107421875,2,38,2,2108.635986328125,168
2126.360107421875,1,27,0,1548.764892578125,45
2126.360107421875,2,38,1,2113.1923828125,194
2126.360107421875,3,27,0,1545.9111328125,57
2126.360107421875,0,34,1,1915.45068359375,116
2369.947998046875,1,33,0,1939.8316650390625,92
2369.947998046875,1,41,1,2357.080078125,146
2369.947998046875,0,31,0,1841.96142578125,72
2369.947998046875,1,33,0,1939.281005859375,77
2369.947998046875,2,33,0,1936.5775146484373,96
2369.947998046875,1,38,1,2204.118408203125,138
2369.947998046875,2,41,4,2357.080078125,199
2369.947998046875,0,21,0,1207.8641357421875,5
2122.403564453125,1,30,1,1683.490966796875,74
2122.403564453125,3,24,0,1363.8275146484375,14
2122.403564453125,2,33,0,1846.8946533203125,100
2122.403564453125,1,26,1,1460.4403076171875,50
2122.403564453125,0,38,3,2109.235595703125,149
2122.403564453125,1,38,1,2109.235595703125,199
2122.403564453125,1,34,1,1911.0523681640625,124
2122.403564453125,0,31,0,1743.466552734375,103
2117.99462890625,1,33,1,1908.9149169921875,103
2117.99462890625,0,23,0,1350.7545166015625,20
2117.99462890625,7,28,1,1607.7630615234375,59
2117.99462890625,2,37,2,2104.926513671875,188
2117.99462890625,0,33,1,1906.7117919921875,76
2117.99462890625,1,37,1,2104.926513671875,137
2117.99462890625,22,33,0,1905.3599853515625,95
2117.99462890625,2,27,0,1601.32275390625,50
2205.736083984375,1,28,1,1703.2281494140625,44
2205.736083984375,2,35,0,2092.414306640625,143
2205.736083984375,0,24,0,1456.0625,23
2205.736083984375,21,28,0,1714.042724609375,65
2205.736083984375,4,34,1,2036.375,137
2205.736083984375,0,38,2,2192.550048828125,186
2205.736083984375,4,23,0,1351.2730712890625,24
2205.736083984375,0,38,1,2192.550048828125,172
2319.3759765625,54,24,0,1367.678466796875,43
2319.3759765625,0,28,0,1611.7967529296875,59
2319.3759765625,0,30,0,1703.46533203125,87
2319.3759765625,0,23,0,1271.349365234375,20
2319.3759765625,1,38,0,2132.27294921875,151
2319.3759765625,13,41,3,2306.20751953125,187
2319.3759765625,5,28,1,1619.306884765625,75
2319.3759765625,27,41,3,2305.156005859375,187
1814.8907470703125,18,33,4,1802.273681640625,135
1814.8907470703125,3,33,1,1797.06689453125,111
1814.8907470703125,5,28,0,1548.3594970703125,67
1814.8907470703125,10,28,0,1545.9058837890625,72
1814.8907470703125,0,30,0,1641.8387451171875,89
1814.8907470703125,33,33,1,1800.7716064453125,139
1814.8907470703125,4,31,0,1695.788330078125,91
1814.8907470703125,61,30,0,1644.1419677734375,82
2316.5712890625,7,40,2,2303.404541015625,205
2316.5712890625,0,30,0,1773.1361083984375,79
2316.5712890625,0,28,0,1686.8240966796875,65
2316.5712890625,1,27,0,1620.662353515625,50
2316.5712890625,1,28,0,1681.6673583984375,52
2316.5712890625,2,31,1,1836.4632568359373,101
2316.5712890625,0,27,0,1608.6092529296875,52
2316.5712890625,1,40,3,2301.902587890625,201
2128.525634765625,2,37,3,2116.109375,202
2128.525634765625,0,28,0,1667.5418701171875,78
2128.525634765625,1,37,2,2114.857666015625,169
2128.525634765625,51,34,1,1968.96337890625,122
2128.525634765625,2,26,0,1540.3619384765625,50
2128.525634765625,41,34,1,1976.0726318359373,128
2128.525634765625,0,26,0,1546.36962890625,45
2128.525634765625,5,26,0,1538.8599853515625,46
2446.821044921875,0,28,0,1769.8753662109375,60
2446.821044921875,1,40,2,2433.653076171875,172
2446.821044921875,0,30,1,1884.4908447265625,82
2446.821044921875,3,31,1,1939.46337890625,64
2446.821044921875,0,31,1,1968.55224609375,77
2446.821044921875,6,40,3,2433.653076171875,238
2446.821044921875,1,26,0,1601.7979736328125,46
2446.821044921875,0,28,0,1761.0955810546875,62
2025.900390625,5,31,0,1845.62255859375,84
2025.900390625,11,27,0,1611.1524658203125,45
2025.900390625,7,27,0,1611.452880859375,57
2025.900390625,12,33,0,1946.10693359375,104
2025.900390625,1,34,1,2010.829833984375,115
2025.900390625,1,34,4,2013.533447265625,164
2025.900390625,3,34,1,2008.37646484375,127
2025.900390625,1,28,0,1686.669921875,76
2273.706787109375,0,28,0,1692.9736328125,58
2273.706787109375,0,35,0,2113.888671875,120
2273.706787109375,0,35,0,2125.90673828125,125
2273.706787109375,3,38,2,2261.239013671875,176
2273.706787109375,1,33,1,1970.180419921875,89
2273.706787109375,4,38,3,2261.239013671875,148
2273.706787109375,21,27,0,1623.6778564453125,44
2273.706787109375,0,28,0,1696.0279541015625,54
2146.65185546875,2,33,0,1864.8936767578125,88
2146.65185546875,0,38,3,2133.63427734375,174
2146.65185546875,0,34,1,1926.6064453125,108
2146.65185546875,1,23,0,1270.857666015625,25
2146.65185546875,18,38,1,2133.63427734375,159
2146.65185546875,1,31,0,1762.494384765625,81
2146.65185546875,0,31,0,1773.7095947265625,86
2146.65185546875,0,28,0,1570.6248779296875,64
2240.058837890625,1,27,0,1556.7789306640625,53
2240.058837890625,3,30,0,1720.645263671875,52
2240.058837890625,3,35,3,1999.925537109375,120
2240.058837890625,2,40,1,2226.937255859375,204
2240.058837890625,1,26,0,1497.0029296875,32
2240.058837890625,39,33,1,1879.3480224609373,97
2240.058837890625,0,31,0,1782.7218017578125,68
2240.058837890625,3,40,1,2226.937255859375,167
2302.493896484375,0,24,0,1447.267578125,37
2302.493896484375,14,40,2,2289.325927734375,177
2302.493896484375,1,40,1,2288.172607421875,158
2302.493896484375,12,35,0,2052.589599609375,132
2302.493896484375,1,27,0,1614.753662109375,51
2302.493896484375,35,35,2,2057.646484375,124
2302.493896484375,1,33,1,1936.5321044921875,96
2302.493896484375,0,27,0,1620.160888671875,54
2196.641357421875,0,28,0,1689.2215576171875,65
2196.641357421875,2,28,0,1692.676025390625,62
2196.641357421875,0,34,1,2027.4649658203125,110
2196.641357421875,1,37,1,2183.473388671875,139
2196.641357421875,0,35,2,2093.0302734375,118
2196.641357421875,1,37,2,2183.473388671875,155
2196.641357421875,11,34,0,2025.51220703125,107
2196.641357421875,51,28,0,1695.12939453125,70
2150.038330078125,3,38,2,2137.421875,176
2150.038330078125,2,34,1,1931.2489013671875,99
2150.038330078125,0,30,0,1703.9114990234375,66
2150.038330078125,0,38,1,2137.421875,165
2150.038330078125,4,28,1,1611.1324462890625,63
2150.038330078125,34,30,0,1699.4056396484375,91
2150.038330078125,2,24,0,1394.6004638671875,18
2150.038330078125,2,35,1,1994.8592529296875,136
2186.333251953125,3,27,0,1557.603271484375,54
2186.333251953125,44,26,0,1490.3421630859375,34
2186.333251953125,3,23,0,1277.701416015625,19
2186.333251953125,1,37,0,2121.35107421875,150
2186.333251953125,17,38,1,2173.165283203125,155
2186.333251953125,37,28,1,1626.810791015625,67
2186.333251953125,6,38,5,2173.165283203125,186
2186.333251953125,1,33,0,1887.8822021484373,117
2130.958740234375,34,28,0,1642.5435791015625,61
2130.958740234375,2,31,1,1800.158203125,65
2130.958740234375,9,30,0,1727.87646484375,77
2130.958740234375,28,26,0,1502.0499267578125,50
2130.958740234375,0,35,1,2036.0252685546875,131
2130.958740234375,0,30,0,1726.8751220703125,79
2130.958740234375,1,37,2,2117.791015625,178
2130.958740234375,1,37,3,2117.791015625,141
2111.95849609375,10,34,2,1962.5831298828125,130
2111.95849609375,20,24,0,1389.71484375,27
2111.95849609375,39,31,0,1799.1953125,85
2111.95849609375,1,21,0,1164.4354248046875,9
2111.95849609375,28,33,1,1889.39599609375,110
2111.95849609375,2,37,4,2098.7548828125,201
2111.95849609375,5,37,1,2098.7548828125,144
2111.95849609375,1,34,0,1970.2933349609373,117
2227.528564453125,3,30,0,1782.324951171875,71
2227.528564453125,11,30,0,1789.6846923828125,71
2227.528564453125,31,31,1,1853.5577392578125,79
2227.528564453125,0,28,0,1668.990234375,50
2227.528564453125,1,35,1,2073.752197265625,143
2227.528564453125,2,38,3,2214.821044921875,184
2227.528564453125,9,38,1,2214.821044921875,150
2227.528564453125,5,30,0,1783.02587890625,66
2388.429931640625,1,30,0,1781.9110107421875,70
2388.429931640625,2,41,1,2373.8525390625,173
2388.429931640625,3,26,0,1554.76806640625,30
2388.429931640625,48,33,0,1940.18896484375,111
2388.429931640625,15,41,4,2375.25439453125,195
2388.429931640625,0,28,1,1687.498779296875,60
2388.429931640625,0,23,0,1361.6981201171875,26
2388.429931640625,14,38,2,2220.64208984375,150
2296.87841796875,5,40,1,2283.711181640625,146
2296.87841796875,3,28,0,1646.7633056640625,69
2296.87841796875,0,31,1,1815.5277099609373,90
2296.87841796875,29,37,1,2134.5986328125,142
2296.87841796875,1,30,0,1748.9710693359375,68
2296.87841796875,1,31,0,1818.53173828125,82
2296.87841796875,1,27,0,1586.716796875,54
2296.87841796875,2,40,5,2283.711181640625,176
2248.0390625,27,30,0,1730.640625,66
2248.0390625,14,28,0,1634.758544921875,69
2248.0390625,2,34,0,1961.7567138671875,117
2248.0390625,1,23,0,1308.8531494140625,19
2248.0390625,50,34,1,1954.3470458984373,99
2248.0390625,52,40,4,2234.84326171875,238
2248.0390625,0,24,0,1396.230224609375,22
2248.0390625,1,40,2,2234.84326171875,177
2195.474365234375,0,35,0,1951.74365234375,117
2195.474365234375,3,23,0,1262.548095703125,16
2195.474365234375,0,37,1,2040.4261474609373,130
2195.474365234375,1,40,2,2182.302978515625,169
2195.474365234375,4,27,0,1510.858154296875,40
2195.474365234375,3,35,0,1961.456787109375,98
2195.474365234375,0,31,1,1726.8983154296875,76
2195.474365234375,2,40,4,2182.302978515625,230
2178.453125,1,31,1,1849.4615478515625,82
2178.453125,40,33,1,1945.03076171875,96
2178.453125,1,37,2,2165.88427734375,186
2178.453125,0,37,3,2165.88427734375,142
2178.453125,0,30,0,1788.9808349609375,80
2178.453125,5,31,0,1854.0677490234373,84
2178.453125,1,30,0,1787.52880859375,83
2178.453125,3,33,0,1957.3975830078125,101
2120.82763671875,0,31,0,1808.5740966796875,77
2120.82763671875,1,37,3,2107.65966796875,162
2120.82763671875,2,33,0,1904.421875,85
2120.82763671875,0,37,3,2107.65966796875,139
2120.82763671875,55,35,1,1987.27978515625,134
2120.82763671875,3,34,0,1978.7652587890625,98
2120.82763671875,0,30,0,1742.7540283203125,70
2120.82763671875,0,31,0,1811.978515625,85
2203.332763671875,1,23,0,1281.331298828125,26
2203.332763671875,1,40,1,2190.16455078125,167
2203.332763671875,1,30,0,1689.270751953125,89
2203.332763671875,0,33,0,1851.8321533203125,98
2203.332763671875,54,28,0,1594.2120361328125,78
2203.332763671875,1,35,3,1969.467041015625,140
2203.332763671875,0,23,0,1276.2242431640625,26
2203.332763671875,2,40,4,2190.16455078125,215
2090.635009765625,3,34,0,1943.437744140625,115
2090.635009765625,1,31,0,1791.6385498046875,69
2090.635009765625,1,30,0,1725.178466796875,71
2090.635009765625,1,28,0,1627.0235595703125,49
2090.635009765625,1,37,2,2077.916748046875,158
2090.635009765625,0,34,1,1940.5833740234373,99
2090.635009765625,2,37,2,2077.365966796875,156
2090.635009765625,1,34,2,1940.933837890625,122
2146.71923828125,0,28,0,1668.3052978515625,58
2146.71923828125,1,30,0,1764.7266845703125,74
2146.71923828125,0,27,0,1605.2772216796875,70
2146.71923828125,1,34,1,1986.4326171875,139
2146.71923828125,2,37,4,2133.551025390625,171
2146.71923828125,5,28,0,1669.60693359375,70
2146.71923828125,0,28,0,1676.3306884765625,46
2146.71923828125,0,37,2,2130.697265625,155
2038.211181640625,1,35,3,2025.2427978515625,153
2038.211181640625,1,30,0,1745.7557373046875,56
2038.211181640625,1,26,0,1516.5440673828125,34
2038.211181640625,10,33,0,1909.8648681640625,74
2038.211181640625,45,35,2,2025.2427978515625,199
2038.211181640625,0,31,0,1811.8466796875,88
2038.211181640625,1,28,1,1644.7213134765625,67
2038.211181640625,8,34,1,1969.5147705078125,105
2108.248291015625,2,33,1,1871.503173828125,81
2108.248291015625,4,37,1,2095.02880859375,125
2108.248291015625,3,33,0,1873.505859375,73
2108.248291015625,0,21,0,1146.635009765625,25
2108.248291015625,6,37,2,2095.02880859375,163
2108.248291015625,16,28,0,1612.890625,47
2108.248291015625,3,35,1,1996.027587890625,141
2108.248291015625,18,35,1,2009.74658203125,133
2168.39404296875,13,27,0,1646.3232421875,51
2168.39404296875,10,35,1,2071.960693359375,143
2168.39404296875,30,30,1,1795.3468017578125,83
2168.39404296875,4,26,0,1582.5413818359375,47
2168.39404296875,1,37,2,2155.226318359375,176
2168.39404296875,0,33,1,1951.7215576171875,84
2168.39404296875,4,28,0,1661.7799072265625,62
2168.39404296875,1,37,0,2155.226318359375,142
2431.83984375,1,41,3,2417.76904296875,161
2431.83984375,1,26,0,1544.39404296875,43
2431.83984375,1,41,3,2419.7216796875,198
2431.83984375,5,33,0,1956.228759765625,89
2431.83984375,1,37,1,2179.103271484375,132
2431.83984375,23,33,0,1966.199951171875,100
2431.83984375,1,27,0,1623.266357421875,32
2431.83984375,12,31,0,1862.51220703125,79
2235.550537109375,40,35,1,2073.260498046875,118
2235.550537109375,3,38,3,2222.382080078125,167
2235.550537109375,0,38,1,2221.831298828125,154
2235.550537109375,1,34,1,2007.8116455078125,114
2235.550537109375,1,34,2,2008.6126708984373,106
2235.550537109375,4,33,0,1933.6192626953125,102
2235.550537109375,0,27,0,1599.0736083984375,48
2235.550537109375,0,27,0,1596.87060546875,61
2053.157958984375,1,27,0,1592.6148681640625,48
2053.157958984375,1,35,2,2039.9903564453125,197
2053.157958984375,0,30,0,1756.4971923828125,70
2053.157958984375,9,34,2,1974.614501953125,109
2053.157958984375,0,28,1,1652.8729248046875,60
2053.157958984375,0,35,1,2039.9903564453125,122
2053.157958984375,0,27,0,1582.5015869140625,52
2053.157958984375,0,34,0,1977.26806640625,110
2181.959716796875,18,31,0,1872.52099609375,73
2181.959716796875,2,34,1,2037.703857421875,102
2181.959716796875,2,31,0,1871.77001953125,76
2181.959716796875,3,33,0,1970.90576171875,89
2181.959716796875,10,28,0,1690.5164794921875,51
2181.959716796875,2,37,3,2168.792724609375,201
2181.959716796875,0,35,2,2096.212890625,125
2181.959716796875,25,37,1,2168.792724609375,120
2328.579345703125,0,33,0,1949.306396484375,96
2328.579345703125,0,40,2,2313.65673828125,154
2328.579345703125,0,33,1,1945.90185546875,97
2328.579345703125,0,24,0,1442.9549560546875,39
2328.579345703125,3,40,2,2315.4091796875,179
2328.579345703125,0,28,0,1694.111572265625,81
2328.579345703125,0,40,1,2309.95166015625,126
2328.579345703125,25,26,0,1553.6343994140625,33
2324.074462890625,45,37,2,2093.156005859375,111
2324.074462890625,2,40,1,2249.973876953125,155
2324.074462890625,4,34,0,1940.06982421875,105
2324.074462890625,6,41,1,2311.907958984375,190
2324.074462890625,0,27,0,1546.908203125,41
2324.074462890625,41,28,1,1620.046142578125,50
2324.074462890625,50,24,0,1394.3441162109375,15
2324.074462890625,1,41,2,2310.806396484375,172
2104.894775390625,1,34,2,1955.9825439453125,116
2104.894775390625,30,23,0,1322.1949462890625,17
2104.894775390625,5,37,1,2091.726806640625,175
2104.894775390625,1,37,1,2091.726806640625,147
2104.894775390625,3,31,0,1799.7352294921875,80
2104.894775390625,0,35,1,2017.61083984375,121
2104.894775390625,1,30,1,1738.7962646484375,71
2104.894775390625,0,27,0,1589.8016357421875,59
2192.0166015625,12,30,1,1742.1895751953125,77
2192.0166015625,1,31,1,1808.2449951171875,77
2192.0166015625,6,38,1,2179.29931640625,163
2192.0166015625,2,38,3,2179.29931640625,180
2192.0166015625,2,30,0,1738.8150634765625,70
2192.0166015625,0,37,0,2112.08056640625,118
2192.0166015625,4,28,0,1647.18017578125,62
2192.0166015625,9,28,0,1641.2060546875,60
2428.21826171875,40,38,1,2320.771728515625,149
2428.21826171875,1,28,0,1741.460205078125,71
2428.21826171875,4,27,0,1676.7977294921875,55
2428.21826171875,2,27,0,1684.9595947265625,46
2428.21826171875,6,40,2,2415.050048828125,168
2428.21826171875,2,30,0,1846.27685546875,59
2428.21826171875,5,31,1,1943.840576171875,94
2428.21826171875,9,40,3,2415.050048828125,175
2196.70947265625,0,38,2,2181.088134765625,166
2196.70947265625,2,38,1,2183.541259765625,163
2196.70947265625,4,27,0,1563.1549072265625,40
2196.70947265625,0,28,0,1622.5404052734375,51
2196.70947265625,1,31,1,1782.29443359375,83
2196.70947265625,4,30,0,1716.381103515625,59
2196.70947265625,0,34,0,1968.0665283203125,126
2196.70947265625,0,35,1,2040.9151611328125,126
2001.0296630859373,18,34,1,1920.9593505859373,104
2001.0296630859373,1,33,1,1854.60400390625,99
2001.0296630859373,0,28,0,1611.1900634765625,64
2001.0296630859373,8,35,1,1988.4124755859373,130
2001.0296630859373,2,35,3,1988.4124755859373,172
2001.0296630859373,22,34,2,1920.008056640625,114
2001.0296630859373,1,31,0,1755.960693359375,91
2001.0296630859373,1,26,0,1488.429443359375,46
1911.3690185546875,2,34,2,1899.202392578125,197
1911.3690185546875,8,34,0,1893.4447021484373,124
1911.3690185546875,2,33,2,1838.451171875,97
1911.3690185546875,45,28,0,1593.696533203125,70
1911.3690185546875,9,34,2,1898.1510009765625,124
1911.3690185546875,7,28,0,1601.75732421875,72
1911.3690185546875,2,23,0,1284.548095703125,11
1911.3690185546875,4,28,0,1595.2987060546875,57
2352.28125,1,33,0,1970.2364501953125,91
2352.28125,0,40,2,2339.423583984375,154
2352.28125,0,31,0,1864.7509765625,96
2352.28125,0,35,0,2096.02734375,98
2352.28125,1,30,0,1799.0462646484375,62
2352.28125,1,27,0,1639.7730712890625,46
2352.28125,0,34,1,2028.7103271484373,94
2352.28125,46,40,4,2339.423583984375,180
2168.076904296875,1,31,0,1840.69873046875,90
2168.076904296875,1,37,1,2155.86083984375,152
2168.076904296875,12,33,0,1940.5494384765625,86
2168.076904296875,0,35,2,2071.13916015625,108
2168.076904296875,23,33,1,1950.01171875,95
2168.076904296875,1,33,1,1938.29638671875,103
2168.076904296875,1,37,2,2155.86083984375,152
2168.076904296875,0,31,0,1825.2744140625,68
2101.8271484375,1,34,1,1951.8465576171875,132
2101.8271484375,35,30,0,1733.0736083984375,68
2101.8271484375,49,33,1,1895.7890625,94
2101.8271484375,1,37,3,2088.658935546875,152
2101.8271484375,1,30,0,1734.625732421875,76
2101.8271484375,30,24,0,1412.6717529296875,30
2101.8271484375,32,37,2,2088.658935546875,170
2101.8271484375,1,30,0,1746.095458984375,81
2239.82568359375,2,35,1,2074.838623046875,130
2239.82568359375,2,38,2,2226.80859375,156
2239.82568359375,0,33,1,1941.3426513671875,87
2239.82568359375,0,37,1,2163.3427734375,143
2239.82568359375,11,38,2,2226.80859375,146
2239.82568359375,1,28,0,1681.5400390625,56
2239.82568359375,10,28,0,1679.3870849609375,72
2239.82568359375,53,26,0,1521.5506591796875,36
2376.218505859375,42,37,0,2153.857177734375,115
2376.218505859375,42,26,0,1526.669921875,45
2376.218505859375,0,33,1,1943.4805908203125,88
2376.218505859375,3,41,3,2363.300048828125,222
2376.218505859375,0,41,1,2361.99853515625,186
2376.218505859375,3,33,1,1934.9188232421875,104
2376.218505859375,14,26,0,1540.0889892578125,37
2376.218505859375,1,24,0,1427.72265625,29
1928.4278564453125,0,35,1,1915.29296875,143
1928.4278564453125,0,28,0,1572.1876220703125,71
1928.4278564453125,1,35,1,1915.29296875,157
1928.4278564453125,1,27,0,1503.7796630859375,46
1928.4278564453125,28,31,0,1731.1048583984375,97
1928.4278564453125,1,34,2,1896.179443359375,111
1928.4278564453125,20,28,0,1574.1983642578125,64
1928.4278564453125,39,33,0,1830.8126220703125,94
2058.5390625,17,33,1,1925.7388916015625,113
2058.5390625,1,35,1,2045.371337890625,138
2058.5390625,1,35,3,2045.371337890625,183
2058.5390625,20,28,0,1664.817138671875,53
2058.5390625,7,26,0,1529.124755859375,32
2058.5390625,0,31,1,1814.7550048828125,65
2058.5390625,1,33,0,1920.13134765625,91
2058.5390625,30,31,0,1827.2718505859373,89
2375.022705078125,44,30,1,1818.022705078125,69
2375.022705078125,2,33,0,1981.5218505859373,106
2375.022705078125,1,33,1,1978.8563232421875,100
2375.022705078125,2,34,0,2049.4013671875,85
2375.022705078125,30,28,0,1721.0172119140625,62
2375.022705078125,15,40,3,2361.854248046875,179
2375.022705078125,4,40,2,2357.698486328125,159
2375.022705078125,0,30,0,1813.3541259765625,73
2128.490234375,34,37,0,2115.422119140625,143
2128.490234375,62,37,2,2104.4072265625,143
2128.490234375,23,28,1,1692.64404296875,58
2128.490234375,49,26,0,1555.4066162109375,26
2128.490234375,0,37,0,2115.422119140625,179
2128.490234375,3,28,0,1678.1654052734375,57
2128.490234375,21,34,1,2006.097412109375,102
2128.490234375,0,30,0,1779.8990478515625,51
2329.330322265625,1,24,0,1408.0228271484375,33
2329.330322265625,0,34,1,1960.226806640625,87
2329.330322265625,0,38,1,2202.357421875,152
2329.330322265625,1,41,3,2316.40966796875,191
2329.330322265625,0,26,0,1514.71728515625,43
2329.330322265625,2,33,0,1899.7100830078125,95
2329.330322265625,1,27,0,1575.8951416015625,46
2329.330322265625,1,41,1,2316.40966796875,151
2204.302001953125,1,34,0,2041.7186279296875,90
2204.302001953125,0,34,1,2043.52099609375,124
2204.302001953125,0,37,1,2191.879638671875,151
2204.302001953125,0,31,1,1873.5313720703125,100
2204.302001953125,1,37,3,2191.879638671875,142
2204.302001953125,20,20,0,1079.2489013671875,7
2204.302001953125,0,34,0,2035.206787109375,95
2204.302001953125,2,30,0,1797.0224609375,70
2309.817626953125,0,27,0,1592.236572265625,42
2309.817626953125,2,40,2,2296.650634765625,190
2309.817626953125,1,37,0,2129.877197265625,150
2309.817626953125,3,33,1,1923.19384765625,86
2309.817626953125,8,28,0,1657.2462158203125,51
2309.817626953125,2,28,0,1653.441162109375,59
2309.817626953125,1,40,1,2292.645263671875,160
2309.817626953125,0,34,2,1987.1947021484373,107
2290.256591796875,1,26,0,1581.626220703125,31
2290.256591796875,2,40,3,2277.0888671875,187
2290.256591796875,3,30,0,1749.525146484375,115
2290.256591796875,1,29,0,1721.65185546875,62
2290.256591796875,9,27,0,1640.3731689453125,37
2290.256591796875,0,40,0,2277.0888671875,138
2290.256591796875,3,34,2,1999.9307861328125,118
2290.256591796875,50,28,0,1707.2557373046875,68
2123.552001953125,1,38,1,2110.384033203125,138
2123.552001953125,2,38,3,2110.384033203125,225
2123.552001953125,35,26,0,1474.610595703125,50
2123.552001953125,1,31,0,1715.7686767578125,104
2123.552001953125,23,28,1,1608.950439453125,62
2123.552001953125,15,30,0,1705.7275390625,72
2123.552001953125,1,34,1,1917.4608154296875,102
2123.552001953125,19,20,0,1099.5086669921875,0
2174.605224609375,1,35,1,2085.56005859375,136
2174.605224609375,4,35,0,2085.56005859375,125
2174.605224609375,1,37,3,2162.22802734375,138
2174.605224609375,0,30,0,1766.8983154296875,81
2174.605224609375,0,27,0,1601.4364013671875,48
2174.605224609375,2,31,1,1836.238037109375,88
2174.605224609375,1,37,1,2162.22802734375,166
2174.605224609375,0,30,0,1780.5810546875,72
2279.3466796875,0,40,1,2264.9775390625,131
2279.3466796875,0,30,0,1744.525634765625,62
2279.3466796875,1,31,0,1815.11474609375,88
2279.3466796875,4,37,2,2117.012451171875,117
2279.3466796875,1,40,3,2266.57958984375,177
2279.3466796875,25,28,0,1650.5364990234375,53
2279.3466796875,1,34,1,1969.2088623046875,106
2279.3466796875,26,34,0,1969.7596435546875,98
2121.83203125,7,38,2,2107.66259765625,152
2121.83203125,5,26,0,1463.1136474609375,37
2121.83203125,0,26,0,1474.716552734375,33
2121.83203125,1,28,0,1558.5167236328125,52
2121.83203125,1,33,0,1846.0223388671875,103
2121.83203125,14,38,1,2104.50830078125,152
2121.83203125,5,38,2,2109.16455078125,160
2121.83203125,1,37,1,2044.5316162109373,146
2000.3189697265625,0,30,0,1693.3291015625,71
2000.3189697265625,53,33,0,1865.307373046875,109
2000.3189697265625,0,27,0,1540.4942626953125,51
2000.3189697265625,0,35,1,1987.0955810546875,140
2000.3189697265625,1,34,1,1928.1285400390625,137
2000.3189697265625,0,31,0,1769.0751953125,89
2000.3189697265625,11,30,0,1691.326416015625,60
2000.3189697265625,5,35,3,1987.1456298828125,152
2223.93603515625,12,31,0,1815.6402587890625,95
2223.93603515625,11,34,0,1973.4361572265625,109
2223.93603515625,0,33,1,1926.837890625,111
2223.93603515625,0,33,0,1920.572265625,107
2223.93603515625,1,38,2,2210.768310546875,169
2223.93603515625,0,27,0,1596.6185302734375,28
2223.93603515625,0,38,3,2210.768310546875,167
2223.93603515625,3,24,0,1418.430419921875,22
2218.395751953125,41,38,2,2205.2275390625,172
2218.395751953125,28,34,2,1994.484619140625,105
2218.395751953125,1,20,0,1127.6629638671875,14
2218.395751953125,1,28,0,1676.1138916015625,67
2218.395751953125,1,35,1,2067.737548828125,86
2218.395751953125,1,33,0,1925.84765625,98
2218.395751953125,0,38,1,2205.2275390625,151
2218.395751953125,0,28,0,1640.4482421875,51
2001.580078125,1,30,0,1688.09619140625,60
2001.580078125,2,35,3,1988.4117431640625,185
2001.580078125,15,30,0,1690.9501953125,66
2001.580078125,0,35,0,1988.4117431640625,105
2001.580078125,1,33,1,1853.2877197265625,128
2001.580078125,4,31,1,1754.4468994140625,78
2001.580078125,2,34,2,1922.773681640625,112
2001.580078125,1,27,0,1531.4307861328125,48
2227.3466796875,0,34,0,2020.1456298828125,89
2227.3466796875,0,28,0,1680.8446044921875,56
2227.3466796875,1,34,0,2017.79248046875,86
2227.3466796875,3,30,0,1773.7220458984375,75
2227.3466796875,0,38,3,2214.274658203125,168
2227.3466796875,1,38,1,2214.274658203125,196
2227.3466796875,0,33,1,1944.612548828125,79
2227.3466796875,2,27,0,1612.6878662109375,37
2309.529541015625,1,27,0,1611.31103515625,57
2309.529541015625,0,30,0,1777.186279296875,70
2309.529541015625,15,40,1,2297.0400390625,176
2309.529541015625,2,33,2,1946.3377685546875,111
2309.529541015625,5,40,2,2295.838623046875,171
2309.529541015625,1,34,0,2010.323974609375,98
2309.529541015625,1,30,0,1781.093505859375,61
2309.529541015625,1,33,1,1934.2777099609373,79
2047.2835693359373,3,21,0,1275.5321044921875,17
