PC1,PC2,PC3
-0.5967236481818751,0.3504823262580956,-0.08696015325047497
3.5446656487471597,0.4955792080958575,-0.9937581142555613
-2.1816009146446573,-0.14798678647723448,-0.48607035809987664
-0.836858043364173,0.5930355246197436,0.18423178405505924
1.7482533784627317,0.9094373700784619,0.13038945745172353
2.4358425504672008,1.0837578169525397,-0.7481190637851372
-2.1037910683796035,0.11508688783958608,-0.8614734196578746
0.5776142392582688,0.7773005972232793,-0.30960410014789486
1.2776333412583338,0.476902715089918,-0.9400520445975226
-1.6854418665327366,0.3187347345285919,-0.6890036839454099
-2.0250030125508163,0.22548606115546033,-0.7714692347000836
0.7527432539329019,0.23066026251854305,-1.05375799556318
-1.6606506205160392,0.1214793251577156,-0.8920685481839591
3.01705435633255,-1.3836439866817236,0.6845620273107988
-2.247648003219821,-1.3888933498690035,0.9692359551173982
4.039369535799838,-0.5719097106638009,1.0523505375200393
-2.294167204007158,-1.4496443650056015,0.9278554939761315
-2.2664145477762094,0.025861250902600687,2.362906206609628
0.8351194440663906,-1.4169060375617752,0.6865904437491765
-0.053181023737091465,-1.4475051766110523,0.8333489947658878
2.8670960019627594,-1.3542827746339747,0.7543224419543356
-0.8144602751012889,-0.34716824361930176,-0.4605091641525899
-2.362130275346901,-0.3042617395705041,-0.3103105642790377
0.02004267009871888,0.30848197285042006,0.027982414694861638
1.2917956012504626,-0.171537081976172,-0.6368545608507412
-0.8701504568479279,-0.3048305862955579,-0.40314090397490876
-1.7388001419783525,-0.16239210094255524,-0.27076356289841524
2.8448620687450026,0.15788006066765037,-0.66121944684138
2.2788818873353462,0.04873306012641514,-0.5401158833723999
-1.8574286381390328,-0.26693358321642496,-0.4759240844305297
0.5868860454432692,0.6406818450516117,0.3453098349996536
-0.6606310079472006,-0.32762439377278757,-0.5185022629662563
1.185840945255168,-0.09390767280920899,-0.6319843397843121
0.16848059109779756,0.7903287803916149,0.2634785523499183
1.7049996422269598,0.301009680304319,-0.44206248916989754
-1.3157424703810021,0.07547787910896314,-0.2607182223958453
-1.9495652796923757,-0.2802091500722109,-0.4634640511811848
2.9604217035342484,0.01551431254948035,-0.681228042917777
-1.5499237315678256,-0.34942897364104747,-0.3010118811282712
-1.944045138839701,-0.33977073217789905,-0.28232560289692077
0.6349053951980821,0.23859781677870137,0.06178493205626091
2.035444356932062,-0.08548773176850781,-0.49567671566568006
-0.05967287521428529,-0.1574415417867487,-0.3719583854720214
-2.4260325143239756,-0.3603656607565284,-0.241421958824907
-3.278757238326949,0.20669876553016087,0.2760800026530758
-1.2415250467167465,-0.05478160279801274,-0.6630275673352463
1.1423932071864633,0.05042810877806284,-0.8958941434650463
-2.0133031292483246,0.5009234360424186,-0.1429478533541678
0.2377839733212431,-0.10447317976195583,-0.8057817956413782
-2.3834541142504886,-0.0017905960942012698,-0.6187020948764835
-0.11184684979912421,-0.043606218909328504,-0.7400068581465734
2.3069399059522984,0.5496906426926973,-0.8326930164475583
1.3457867766280218,1.4731047881614345,0.47746224122463565
-2.9503289058793367,-0.21283804646086035,-0.34389597521968496
-1.912391882757046,-0.22482070128778325,-0.4026298394911518
1.9582517572396,-0.07671880919285262,-0.7069423303469141
2.2025551864607267,1.5866135542691922,0.845080286961975
0.7159397273657072,1.27739873552882,1.0086385707370111
-1.2196516218670594,-0.33753187277872915,-0.46414891336486735
